fips	Peak ICU	Peak ICU/ICU beds	Fatalities	Fatalities/population
1001	191.66736852693816	8.995264862338445	2600.7755617147454	0.04655131757709544
1003	295.9245534335232	3.4758204408010926	3925.28753571175	0.01758373516449891
1005	33.44133538804368	3.5519722160523326	488.29215569980596	0.019780124592878798
1007	72.3996349850022	8.476984244345863	1039.869446650865	0.046435181149007104
1009	81.04027956893879	3.674637069776793	1101.0620929368245	0.01904095204470004
1011	11.749239105116118	3.049875029137199	177.93972744824262	0.017616050633426653
1013	59.816290803652635	8.064569822945032	879.788512531138	0.045237994268363745
1015	159.3292437240949	3.677347926330381	2082.7046992680307	0.018332861223256287
1017	43.264993216602875	3.411374672223887	637.8144085022217	0.019180080847483662
1019	80.59416769525978	8.066874604092762	1137.9377022946578	0.043439368693489765
1021	61.25653325999656	3.6151999706358566	851.0568347352038	0.019155866452129373
1023	17.324739252165344	3.6083789994969853	265.4039802086447	0.021082213059706468
1025	70.22377140954075	7.794785306606889	1054.068302706099	0.04462231405918631
1027	14.835627580259043	2.9391290156796375	222.25473362942984	0.016792953050958053
1029	18.243341847807443	3.2082147106540044	269.3375931165722	0.018064224890447497
1031	171.02072282474455	8.567124884765951	2346.160798147922	0.04482367502479695
1033	70.34823663773972	3.339091785741718	955.6388613945602	0.017299448985256607
1035	16.849379116680097	3.661181528986296	257.58037438007784	0.021345850201382105
1037	31.781554233814234	7.8150614271612575	483.05735275268574	0.04530219945162579
1039	46.58052977391344	3.2965874919441847	669.1555090437226	0.018061364923310282
1041	16.887964513809806	3.21526643552696	250.0329706688825	0.018155167780197684
1043	285.8156221269189	8.9463212579126	3830.1699516597623	0.04572354540707385
1045	68.93104927631498	3.6756460988176873	937.8067673613324	0.019071967122779882
1047	48.57429868427033	3.424104206107984	699.5352480890325	0.018806733199511573
1049	247.06767893513484	9.058736168903959	3355.9107724092282	0.04692728276550037
1051	108.80357714642764	3.5129800581934605	1448.345178761356	0.017834786523185313
1053	46.731307473053164	3.344815132381326	670.2005687555315	0.018294995461893143
1055	362.80418098189944	9.301847040290568	4740.430472140256	0.046353018267104626
1057	19.2489426942995	3.0960122042880753	282.4125424501468	0.017323797230410182
1059	38.85437343456286	3.2484249137081416	547.032732253665	0.01744253339243878
1061	82.43367570686337	8.22744019647039	1166.1914300933129	0.044390827532005364
1063	10.255668430483155	3.315326028712482	158.15492134795107	0.019498819054117995
1065	18.939364759013444	3.389493560729489	280.29043951038585	0.019131147328536335
1067	50.37604679546149	7.677257015722786	731.1442731299978	0.0424960344742806
1069	153.20499775931376	3.7939138935437877	2006.0536432777105	0.018946125340262843
1071	70.91491354568541	3.601685387700028	1004.7347636393888	0.01946179761436851
1073	2568.610188629953	10.226592535774852	31614.071473647164	0.048003898540704165
1075	16.588030812306414	3.1506132536819615	245.4406905427127	0.01777911557716137
1077	136.04755273123044	3.846908271769088	1808.9147891526618	0.01950754121313356
1079	105.86685945678255	8.431097469745664	1493.9220693807597	0.045374865428889556
1081	222.66193559110388	3.5481819431804307	2886.91434028925	0.01754515163477562
1083	122.21495699575985	3.2396558484003557	1598.3217945102872	0.01615853808330675
1085	29.131474192618697	7.8535293396901285	448.7984009871191	0.04614419093019938
1087	18.57596311009111	2.6957395555575587	274.37681023500573	0.015185787593259118
1089	487.0257500136713	3.424409806164073	6062.275703296832	0.016256715990487846
1091	55.65403432961648	7.736108640219486	839.1083252053163	0.04448435165166285
1093	35.12651936817829	3.100157496850667	511.6643518703783	0.01722253700462413
1095	128.91774615220027	3.4929364572072368	1696.8624131358836	0.01753428000429747
1097	1562.2577951368085	9.913306873714623	19818.672545413065	0.04796271277416583
